indice,timestamp_s,Aceleración,cpm,prof_cm
2000,20.00,10.33098,78.0,5.6
2000,20.00,9.825804,78.0,5.6
2000,20.00,11.15698,78.0,5.6
2000,20.00,11.77468,78.0,5.6
2000,20.00,11.96862,78.0,5.6
2000,20.00,11.67413,78.0,5.6
2000,20.00,12.25352,78.0,5.6
2000,20.00,11.34373,78.0,5.6
2000,20.00,11.51611,78.0,5.6
2000,20.00,12.13142,78.0,5.6
2000,20.00,11.70765,78.0,5.6
2000,20.00,11.81299,78.0,5.6
2000,20.00,11.79384,78.0,5.6
2000,20.00,9.89763,78.0,5.6
2000,20.00,11.5616,78.0,5.6
2000,20.00,10.12508,78.0,5.6
2000,20.00,10.50336,78.0,5.6
2000,20.00,10.84095,78.0,5.6
2000,20.00,8.034941,78.0,5.6
2000,20.00,6.758832,78.0,5.6
2000,20.00,6.363788,78.0,5.6
2000,20.00,6.440403,78.0,5.6
2000,20.00,7.244854,78.0,5.6
2000,20.00,7.764396,78.0,5.6
2000,20.00,7.912837,78.0,5.6
2000,20.00,7.963115,78.0,5.6
2000,20.00,7.905654,78.0,5.6
2000,20.00,8.001422,78.0,5.6
2000,20.00,8.722076,78.0,5.6
2000,20.00,9.062054,78.0,5.6
2000,20.00,8.087613,78.0,5.6
2000,20.00,7.685388,78.0,5.6
2000,20.00,7.996634,78.0,5.6
2000,20.00,7.793127,78.0,5.6
2000,20.00,7.97748,78.0,5.6
2000,20.00,6.821081,78.0,5.6
2000,20.00,6.086061,78.0,5.6
2000,20.00,4.436456,78.0,5.6
2000,20.00,4.730943,78.0,5.6
2000,20.00,6.229713,78.0,5.6
2000,20.00,9.720459,78.0,5.6
2000,20.00,8.695741,78.0,5.6
2000,20.00,9.358934,78.0,5.6
2000,20.00,10.44111,78.0,5.6
2000,20.00,13.91989,78.0,5.6
2000,20.00,12.41872,78.0,5.6
2000,20.00,14.13537,78.0,5.6
2000,20.00,12.33493,78.0,5.6
2000,20.00,12.35887,78.0,5.6
2000,20.00,12.30141,78.0,5.6
2000,20.00,12.27747,78.0,5.6
2000,20.00,12.54801,78.0,5.6
2000,20.00,12.13621,78.0,5.6
2000,20.00,9.749189,78.0,5.6
2000,20.00,10.30465,78.0,5.6
2000,20.00,9.440337,78.0,5.6
2000,20.00,9.631873,78.0,5.6
2000,20.00,4.800375,78.0,5.6
2000,20.00,5.236119,78.0,5.6
2000,20.00,8.480263,78.0,5.6
2000,20.00,9.801862,78.0,5.6
2000,20.00,9.136273,78.0,5.6
2000,20.00,9.646238,78.0,5.6
2000,20.00,9.782708,78.0,5.6
2000,20.00,14.63097,78.0,5.6
2000,20.00,15.07389,78.0,5.6
2000,20.00,14.93024,78.0,5.6
2000,20.00,13.54639,78.0,5.6
2000,20.00,12.92869,78.0,5.6
2000,20.00,12.75391,78.0,5.6
2000,20.00,12.13621,78.0,5.6
2000,20.00,11.5185,78.0,5.6
2000,20.00,10.80982,78.0,5.6
2000,20.00,8.992621,78.0,5.6
2000,20.00,10.58477,78.0,5.6
2000,20.00,9.82341,78.0,5.6
2000,20.00,9.955091,78.0,5.6
2000,20.00,9.569624,78.0,5.6
2000,20.00,10.68053,78.0,5.6
2000,20.00,8.420407,78.0,5.6
2000,20.00,5.257667,78.0,5.6
2000,20.00,6.79235,78.0,5.6
2000,20.00,4.72376,78.0,5.6
2000,20.00,5.011064,78.0,5.6
2000,20.00,6.780379,78.0,5.6
2000,20.00,6.694188,78.0,5.6
2000,20.00,7.627927,78.0,5.6
2000,20.00,7.565677,78.0,5.6
2000,20.00,7.52737,78.0,5.6
2000,20.00,7.328651,78.0,5.6
2000,20.00,7.821857,78.0,5.6
2000,20.00,6.698977,78.0,5.6
2000,20.00,7.548918,78.0,5.6
2000,20.00,8.121132,78.0,5.6
2000,20.00,7.505822,78.0,5.6
2000,20.00,6.246472,78.0,5.6
2000,20.00,7.060501,78.0,5.6
2000,20.00,6.054936,78.0,5.6
2000,20.00,5.26485,78.0,5.6
2000,20.00,7.192182,78.0,5.6
2000,20.00,9.138668,78.0,5.6
2000,20.00,9.279925,78.0,5.6
2000,20.00,9.698911,78.0,5.6
2000,20.00,8.243237,78.0,5.6
2000,20.00,15.34683,78.0,5.6
2000,20.00,15.07868,78.0,5.6
2000,20.00,13.24712,78.0,5.6
2000,20.00,14.72674,78.0,5.6
2000,20.00,12.33493,78.0,5.6
2000,20.00,12.70842,78.0,5.6
2000,20.00,12.29423,78.0,5.6
2000,20.00,11.74595,78.0,5.6
2000,20.00,6.971915,78.0,5.6
2000,20.00,8.695741,78.0,5.6
2000,20.00,11.3557,78.0,5.6
2000,20.00,10.12029,78.0,5.6
2000,20.00,10.33098,78.0,5.6
2000,20.00,14.82011,78.0,5.6
2000,20.00,14.85363,78.0,5.6
2000,20.00,13.90552,78.0,5.6
2000,20.00,13.23754,78.0,5.6
2000,20.00,11.57836,78.0,5.6
2000,20.00,12.14818,78.0,5.6
2000,20.00,11.94946,78.0,5.6
2000,20.00,12.37324,78.0,5.6
2000,20.00,10.77391,78.0,5.6
2000,20.00,10.88883,78.0,5.6
2000,20.00,9.009381,78.0,5.6
2000,20.00,9.840169,78.0,5.6
2000,20.00,9.677363,78.0,5.6
2000,20.00,9.212888,78.0,5.6
2000,20.00,8.963891,78.0,5.6
2000,20.00,9.835381,78.0,5.6
2000,20.00,9.574412,78.0,5.6
2000,20.00,9.52174,78.0,5.6
2000,20.00,6.05733,78.0,5.6
2000,20.00,7.012617,78.0,5.6
2000,20.00,5.997475,78.0,5.6
2000,20.00,8.449138,78.0,5.6
2000,20.00,7.975086,78.0,5.6
2000,20.00,8.118738,78.0,5.6
2000,20.00,7.635109,78.0,5.6
2000,20.00,7.735666,78.0,5.6
2000,20.00,8.623915,78.0,5.6
2000,20.00,8.173804,78.0,5.6
2000,20.00,8.137892,78.0,5.6
2000,20.00,8.329428,78.0,5.6
2000,20.00,8.257602,78.0,5.6
2000,20.00,8.116343,78.0,5.6
2000,20.00,7.90326,78.0,5.6
2000,20.00,7.90326,78.0,5.6
2000,20.00,8.085219,78.0,5.6
2000,20.00,7.563283,78.0,5.6
2000,20.00,8.401254,78.0,5.6
2000,20.00,7.493851,78.0,5.6
2000,20.00,6.493075,78.0,5.6
2000,20.00,5.930438,78.0,5.6
2000,20.00,5.518635,78.0,5.6
2000,20.00,7.493851,78.0,5.6
2000,20.00,7.824251,78.0,5.6
2000,20.00,9.576807,78.0,5.6
2000,20.00,10.31183,78.0,5.6
2000,20.00,11.05642,78.0,5.6
2000,20.00,9.445126,78.0,5.6
2000,20.00,9.006987,78.0,5.6
2000,20.00,6.713342,78.0,5.6
2000,20.00,6.610391,78.0,5.6
2000,20.00,6.019023,78.0,5.6
2000,20.00,5.664681,78.0,5.6
2000,20.00,5.418078,78.0,5.6
2000,20.00,8.26239,78.0,5.6
2000,20.00,8.257602,78.0,5.6
2000,20.00,6.648698,78.0,5.6
2000,20.00,7.685388,78.0,5.6
2000,20.00,9.016563,78.0,5.6
2000,20.00,8.240842,78.0,5.6
2000,20.00,8.623915,78.0,5.6
2000,20.00,7.623138,78.0,5.6
2000,20.00,7.807492,78.0,5.6
2000,20.00,7.438785,78.0,5.6
2000,20.00,7.445967,78.0,5.6
2000,20.00,7.66384,78.0,5.6
2000,20.00,7.90326,78.0,5.6
2000,20.00,7.505822,78.0,5.6
2000,20.00,7.924808,78.0,5.6
2000,20.00,6.83784,78.0,5.6
2000,20.00,5.918467,78.0,5.6
2000,20.00,6.936002,78.0,5.6
2000,20.00,7.094019,78.0,5.6
2000,20.00,8.568848,78.0,5.6
2000,20.00,9.380483,78.0,5.6
2000,20.00,9.337387,78.0,5.6
2000,20.00,12.52886,78.0,5.6
2000,20.00,14.47774,78.0,5.6
2000,20.00,11.66695,90.0,5.5
2000,20.00,12.16494,90.0,5.5
2000,20.00,12.6773,90.0,5.5
2000,20.00,11.6861,90.0,5.5
2000,20.00,13.0053,90.0,5.5
2000,20.00,12.95503,90.0,5.5
2000,20.00,12.79222,90.0,5.5
2000,20.00,9.804255,90.0,5.5
2000,20.00,10.29507,90.0,5.5
2000,20.00,9.416395,90.0,5.5
2000,20.00,9.399636,90.0,5.5
2000,20.00,9.579201,90.0,5.5
2000,20.00,8.944737,90.0,5.5
2000,20.00,8.48984,90.0,5.5
2000,20.00,9.363723,90.0,5.5
2000,20.00,8.034941,90.0,5.5
2000,20.00,12.09072,90.0,5.5
2000,20.00,7.414843,90.0,5.5
2000,20.00,8.456321,90.0,5.5
2000,20.00,6.430826,90.0,5.5
2000,20.00,7.338228,90.0,5.5
2000,20.00,7.414843,90.0,5.5
2000,20.00,7.845799,90.0,5.5
2000,20.00,8.027759,90.0,5.5
2000,20.00,8.200141,90.0,5.5
2000,20.00,7.465121,90.0,5.5
2000,20.00,7.350199,90.0,5.5
2000,20.00,8.401254,90.0,5.5
2000,20.00,8.185776,90.0,5.5
2000,20.00,8.76996,90.0,5.5
2000,20.00,8.954314,90.0,5.5
2000,20.00,8.003817,90.0,5.5
2000,20.00,7.807492,90.0,5.5
2000,20.00,8.049306,90.0,5.5
2000,20.00,7.836222,90.0,5.5
2000,20.00,8.2169,90.0,5.5
2000,20.00,6.914454,90.0,5.5
2000,20.00,3.126827,90.0,5.5
2000,20.00,10.09156,90.0,5.5
2000,20.00,9.52174,90.0,5.5
2000,20.00,8.944737,90.0,5.5
2000,20.00,9.126697,90.0,5.5
2000,20.00,9.138668,90.0,5.5
2000,20.00,8.750807,90.0,5.5
2000,20.00,8.714894,90.0,5.5
2000,20.00,6.107608,90.0,5.5
2000,20.00,7.958326,90.0,5.5
2000,20.00,5.298368,90.0,5.5
2000,20.00,7.48188,90.0,5.5
2000,20.00,7.501034,90.0,5.5
2000,20.00,7.750031,90.0,5.5
2000,20.00,8.41083,90.0,5.5
2000,20.00,8.264784,90.0,5.5
2000,20.00,7.740454,90.0,5.5
2000,20.00,7.76679,90.0,5.5
2000,20.00,8.073248,90.0,5.5
2000,20.00,8.631097,90.0,5.5
2000,20.00,8.815451,90.0,5.5
2000,20.00,8.403648,90.0,5.5
2000,20.00,7.999028,90.0,5.5
2000,20.00,8.109161,90.0,5.5
2000,20.00,7.704541,90.0,5.5
2000,20.00,7.354988,90.0,5.5
2000,20.00,6.636727,90.0,5.5
2000,20.00,6.208165,90.0,5.5
2000,20.00,6.414066,90.0,5.5
2000,20.00,7.417237,90.0,5.5
2000,20.00,5.075707,90.0,5.5
2000,20.00,7.85777,90.0,5.5
2000,20.00,9.409213,90.0,5.5
2000,20.00,8.468291,90.0,5.5
2000,20.00,12.72518,90.0,5.5
2000,20.00,12.52886,90.0,5.5
2000,20.00,11.67892,90.0,5.5
2000,20.00,12.7611,90.0,5.5
2000,20.00,11.91594,90.0,5.5
2000,20.00,11.892,90.0,5.5
2000,20.00,13.15853,90.0,5.5
2000,20.00,12.5959,90.0,5.5
2000,20.00,11.87045,90.0,5.5
2000,20.00,10.96544,90.0,5.5
2000,20.00,8.231265,90.0,5.5
2000,20.00,9.572019,90.0,5.5
2000,20.00,9.279925,90.0,5.5
2000,20.00,9.974244,90.0,5.5
2000,20.00,9.782708,90.0,5.5
2000,20.00,9.816227,90.0,5.5
2000,20.00,9.002198,90.0,5.5
2000,20.00,8.599973,90.0,5.5
2000,20.00,5.183447,90.0,5.5
2000,20.00,7.601591,90.0,5.5
2000,20.00,6.931214,90.0,5.5
2000,20.00,7.275979,90.0,5.5
2000,20.00,7.299921,90.0,5.5
2000,20.00,7.067683,90.0,5.5
2000,20.00,7.994239,90.0,5.5
2000,20.00,8.585608,90.0,5.5
2000,20.00,8.307879,90.0,5.5
2000,20.00,8.020576,90.0,5.5
2000,20.00,8.226477,90.0,5.5
2000,20.00,8.149862,90.0,5.5
2000,20.00,9.715671,90.0,5.5
2000,20.00,9.900024,90.0,5.5
2000,20.00,9.634268,90.0,5.5
2000,20.00,10.00776,90.0,5.5
2000,20.00,10.05804,90.0,5.5
2000,20.00,9.85214,90.0,5.5
2000,20.00,9.28232,90.0,5.5
2000,20.00,9.234436,90.0,5.5
2000,20.00,7.558495,90.0,5.5
2000,20.00,7.170634,90.0,5.5
2000,20.00,3.196259,90.0,5.5
2000,20.00,7.163452,90.0,5.5
2000,20.00,1.900996,90.0,5.5
2000,20.00,8.777143,90.0,5.5
2000,20.00,8.432379,90.0,5.5
2000,20.00,8.492233,90.0,5.5
2000,20.00,8.204929,90.0,5.5
2000,20.00,7.989451,90.0,5.5
2000,20.00,8.015787,90.0,5.5
2000,20.00,7.843405,90.0,5.5
2000,20.00,7.85777,90.0,5.5
2000,20.00,7.424419,90.0,5.5
2000,20.00,7.726089,90.0,5.5
2000,20.00,5.997475,90.0,5.5
2000,20.00,6.124368,90.0,5.5
2000,20.00,7.04853,90.0,5.5
2000,20.00,5.71496,90.0,5.5
2000,20.00,5.08289,90.0,5.5
2000,20.00,5.944803,90.0,5.5
2000,20.00,9.801862,90.0,5.5
2000,20.00,11.46583,90.0,5.5
2000,20.00,12.49534,90.0,5.5
2000,20.00,15.46415,90.0,5.5
2000,20.00,13.06276,90.0,5.5
2000,20.00,12.19846,90.0,5.5
2000,20.00,12.27507,90.0,5.5
2000,20.00,10.29507,90.0,5.5
2000,20.00,11.3557,90.0,5.5
2000,20.00,11.84412,90.0,5.5
2000,20.00,11.82257,90.0,5.5
2000,20.00,11.33415,90.0,5.5
2000,20.00,10.55364,90.0,5.5
2000,20.00,10.08438,90.0,5.5
2000,20.00,10.07959,90.0,5.5
2000,20.00,10.06522,90.0,5.5
2000,20.00,9.679757,90.0,5.5
2000,20.00,9.169792,90.0,5.5
2000,20.00,8.537724,90.0,5.5
2000,20.00,9.303867,90.0,5.5
2000,20.00,7.965509,90.0,5.5
2000,20.00,6.79235,90.0,5.5
2000,20.00,7.876924,90.0,5.5
2000,20.00,0.452504,90.0,5.5
2000,20.00,7.098808,90.0,5.5
2000,20.00,7.762002,90.0,5.5
2000,20.00,12.39478,90.0,5.5
2000,20.00,11.33894,90.0,5.5
2000,20.00,11.88242,90.0,5.5
2000,20.00,11.892,90.0,5.5
2000,20.00,12.24395,90.0,5.5
2000,20.00,12.14339,90.0,5.5
2000,20.00,10.28549,90.0,5.5
2000,20.00,10.92714,90.0,5.5
2000,20.00,10.1993,90.0,5.5
2000,20.00,9.258378,90.0,5.5
2000,20.00,9.636662,90.0,5.5
2000,20.00,9.342175,90.0,5.5
2000,20.00,9.136273,90.0,5.5
2000,20.00,5.693412,90.0,5.5
2000,20.00,5.523423,90.0,5.5
2000,20.00,8.109161,90.0,5.5
2000,20.00,6.789956,90.0,5.5
2000,20.00,5.841852,90.0,5.5
2000,20.00,7.462727,90.0,5.5
2000,20.00,7.898471,90.0,5.5
2000,20.00,7.94875,90.0,5.5
2000,20.00,8.324639,90.0,5.5
2000,20.00,8.190564,90.0,5.5
2000,20.00,8.291121,90.0,5.5
2000,20.00,8.178593,90.0,5.5
2000,20.00,8.087613,90.0,5.5
2000,20.00,7.848193,90.0,5.5
2000,20.00,8.032547,90.0,5.5
2000,20.00,7.654263,90.0,5.5
2000,20.00,6.773197,90.0,5.5
2000,20.00,4.733337,90.0,5.5
2000,20.00,7.204153,90.0,5.5
2000,20.00,6.330269,90.0,5.5
2000,20.00,6.337452,90.0,5.5
2000,20.00,6.770802,90.0,5.5
2000,20.00,10.05086,90.0,5.5
2000,20.00,10.0341,90.0,5.5
2000,20.00,8.580819,90.0,5.5
2000,20.00,13.29979,90.0,5.5
2000,20.00,12.14818,90.0,5.5
2000,20.00,11.9327,90.0,5.5
2000,20.00,13.19445,90.0,5.5
2000,20.00,12.36605,90.0,5.5
2000,20.00,12.44745,90.0,5.5
2000,20.00,12.35648,90.0,5.5
2000,20.00,12.10987,90.0,5.5
2000,20.00,11.22641,90.0,5.5
2000,20.00,9.730036,90.0,5.5
2000,20.00,10.60871,90.0,5.5
2000,20.00,10.2807,90.0,5.5
2000,20.00,9.605537,90.0,5.5
2000,20.00,9.828198,90.0,5.5
2000,20.00,9.251195,90.0,5.5
2000,20.00,10.78588,90.0,5.5
2000,20.00,8.391677,90.0,5.5
2000,20.00,7.299921,90.0,5.5
2000,20.00,7.989451,90.0,5.5
2000,20.00,8.561666,90.0,5.5
2000,20.00,11.54005,90.0,5.5
2000,20.00,10.74278,90.0,5.5
2000,20.00,10.66856,90.0,5.5
2000,20.00,13.75948,90.0,5.5
2000,20.00,11.08755,90.0,5.5
2000,20.00,10.93671,90.0,5.5
2000,20.00,11.94467,90.0,5.5
2000,20.00,11.90876,90.0,5.5
2000,20.00,12.35408,90.0,5.5
2000,20.00,12.37324,90.0,5.5
2000,20.00,11.17374,90.0,5.5
2000,20.00,9.363723,90.0,5.5
2000,20.00,9.308656,90.0,5.5
2000,20.00,9.160215,90.0,5.5
2000,20.00,9.756371,90.0,5.5
2000,20.00,9.610326,90.0,5.5
2000,20.00,10.83855,90.0,5.5
2000,20.00,9.064447,90.0,5.5
2000,20.00,9.392453,90.0,5.5
2000,20.00,8.183381,90.0,5.5
2000,20.00,6.047753,90.0,5.5
2000,20.00,7.496245,90.0,5.5
2000,20.00,6.639122,90.0,5.5
2000,20.00,7.534553,90.0,5.5
2000,20.00,7.252037,90.0,5.5
2000,20.00,8.130709,90.0,5.5
2000,20.00,7.900866,90.0,5.5
2000,20.00,8.061277,90.0,5.5
2000,20.00,8.362947,90.0,5.5
2000,20.00,8.386889,90.0,5.5
2000,20.00,8.602366,90.0,5.5
2000,20.00,8.336611,90.0,5.5
2000,20.00,7.936779,90.0,5.5
2000,20.00,8.281544,90.0,5.5
2000,20.00,7.661446,90.0,5.5
2000,20.00,7.034164,90.0,5.5
2000,20.00,7.326257,90.0,5.5
2000,20.00,6.332664,90.0,5.5
2000,20.00,6.172252,90.0,5.5
2000,20.00,7.204153,90.0,5.5
2000,20.00,7.115568,90.0,5.5
2000,20.00,9.495404,90.0,5.5
2000,20.00,8.327033,90.0,5.5
2000,20.00,11.56639,90.0,5.5
2000,20.00,14.69561,90.0,5.5
2000,20.00,12.81616,90.0,5.5
2000,20.00,12.78983,90.0,5.5
2000,20.00,13.61583,90.0,5.5
2000,20.00,12.17212,90.0,5.5
2000,20.00,12.20564,90.0,5.5
2000,20.00,11.53048,90.0,5.5
2000,20.00,11.98537,90.0,5.5
2000,20.00,8.803479,90.0,5.5
2000,20.00,7.611167,90.0,5.5
2000,20.00,8.133103,90.0,5.5
2000,20.00,7.778761,90.0,5.5
2000,20.00,7.584831,90.0,5.5
2000,20.00,8.133103,90.0,5.5
2000,20.00,8.312668,90.0,5.5
2000,20.00,8.09719,90.0,5.5
2000,20.00,8.104373,90.0,5.5
2000,20.00,8.219295,90.0,5.5
2000,20.00,8.104373,90.0,5.5
2000,20.00,7.984663,90.0,5.5
2000,20.00,7.881712,90.0,5.5
2000,20.00,7.21373,90.0,5.5
2000,20.00,6.399701,90.0,5.5
2000,20.00,4.733337,90.0,5.5
2000,20.00,6.23929,90.0,5.5
2000,20.00,5.535394,90.0,5.5
2000,20.00,5.027823,90.0,5.5
2000,20.00,2.96881,90.0,5.5
2000,20.00,4.93445,90.0,5.5
2000,20.00,8.190564,90.0,5.5
2000,20.00,16.89109,90.0,5.5
2000,20.00,14.80095,90.0,5.5
2000,20.00,15.10262,90.0,5.5
2000,20.00,15.61977,90.0,5.5
2000,20.00,12.41394,90.0,5.5
2000,20.00,11.82017,90.0,5.5
2000,20.00,10.31422,90.0,5.5
2000,20.00,11.41316,90.0,5.5
2000,20.00,12.23437,90.0,5.5
2000,20.00,7.759608,90.0,5.5
2000,20.00,8.027759,90.0,5.5
2000,20.00,8.128315,90.0,5.5
2000,20.00,8.295909,90.0,5.5
2000,20.00,7.891289,90.0,5.5
2000,20.00,7.795521,90.0,5.5
2000,20.00,8.054094,90.0,5.5
2000,20.00,7.862558,90.0,5.5
2000,20.00,7.060501,90.0,5.5
2000,20.00,7.400477,90.0,5.5
2000,20.00,6.200983,90.0,5.5
2000,20.00,6.502652,90.0,5.5
2000,20.00,6.361394,90.0,5.5
2000,20.00,6.184223,90.0,5.5
2000,20.00,8.039729,90.0,5.5
2000,20.00,8.856153,90.0,5.5
2000,20.00,11.37725,90.0,5.5
2000,20.00,15.21036,90.0,5.5
2000,20.00,13.92228,90.0,5.5
2000,20.00,13.25191,90.0,5.5
2000,20.00,13.22078,90.0,5.5
2000,20.00,12.87841,90.0,5.5
2000,20.00,12.32296,90.0,5.5
2000,20.00,11.54245,90.0,5.5
2000,20.00,11.7699,90.0,5.5
2000,20.00,11.76511,90.0,5.5
2000,20.00,10.35253,90.0,5.5
2000,20.00,10.40041,90.0,5.5
2000,20.00,8.315063,90.0,5.5
2000,20.00,9.548077,90.0,5.5
2000,20.00,9.765948,90.0,5.5
2000,20.00,9.301474,90.0,5.5
2000,20.00,9.524135,90.0,5.5
2000,20.00,9.229648,90.0,5.5
2000,20.00,8.611943,90.0,5.5
2000,20.00,8.051701,90.0,5.5
2000,20.00,7.31668,90.0,5.5
2000,20.00,5.846641,90.0,5.5
2000,20.00,6.67264,90.0,5.5
2000,20.00,6.586449,90.0,5.5
2000,20.00,8.286332,90.0,5.5
2000,20.00,7.620744,90.0,5.5
2000,20.00,8.039729,90.0,5.5
2000,20.00,8.310274,90.0,5.5
2000,20.00,8.154651,90.0,5.5
2000,20.00,8.319851,90.0,5.5
2000,20.00,7.833828,90.0,5.5
2000,20.00,8.135497,90.0,5.5
2000,20.00,7.702147,90.0,5.5
2000,20.00,7.920019,90.0,5.5
2000,20.00,7.33344,90.0,5.5
2000,20.00,7.776367,90.0,5.5
2000,20.00,7.264008,90.0,5.5
2000,20.00,6.787562,90.0,5.5
2000,20.00,6.402095,90.0,5.5
2000,20.00,5.959168,90.0,5.5
2000,20.00,5.664681,90.0,5.5
2000,20.00,5.410896,90.0,5.5
2000,20.00,6.739678,90.0,5.5
2000,20.00,9.701305,90.0,5.5
2000,20.00,10.59674,90.0,5.5
2000,20.00,13.89834,90.0,5.5
2000,20.00,12.93348,90.0,5.5
2000,20.00,12.3469,90.0,5.5
2000,20.00,16.55351,90.0,5.5
2000,20.00,13.5033,90.0,5.5
2000,20.00,9.952697,90.0,5.5
2000,20.00,9.967062,90.0,5.5
2000,20.00,11.90158,90.0,5.5
2000,20.00,10.62068,90.0,5.5
2000,20.00,11.88242,90.0,5.5
2000,20.00,13.66371,90.0,5.5
2000,20.00,12.51689,90.0,5.5
2000,20.00,13.48654,90.0,5.5
2000,20.00,12.45703,90.0,5.5
2000,20.00,11.40119,90.0,5.5
2000,20.00,11.69567,90.0,5.5
2000,20.00,11.74595,90.0,5.5
2000,20.00,10.97502,90.0,5.5
2000,20.00,11.03488,90.0,5.5
2000,20.00,7.917625,90.0,5.5
2000,20.00,8.698134,90.0,5.5
2000,20.00,8.777143,90.0,5.5
2000,20.00,9.272743,90.0,5.5
2000,20.00,8.779537,90.0,5.5
2000,20.00,8.470686,90.0,5.5
2000,20.00,8.494628,90.0,5.5
2000,20.00,7.268796,90.0,5.5
2000,20.00,7.69257,90.0,5.5
2000,20.00,7.12275,90.0,5.5
2000,20.00,6.823475,90.0,5.5
2000,20.00,7.36217,90.0,5.5
2000,20.00,7.522582,90.0,5.5
2000,20.00,8.26239,90.0,5.5
2000,20.00,7.687782,90.0,5.5
2000,20.00,8.128315,90.0,5.5
2000,20.00,7.989451,90.0,5.5
2000,20.00,8.437167,90.0,5.5
2000,20.00,7.742848,90.0,5.5
2000,20.00,7.642292,90.0,5.5
2000,20.00,7.548918,90.0,5.5
2000,20.00,7.438785,90.0,5.5
2000,20.00,7.431602,90.0,5.5
2000,20.00,6.823475,90.0,5.5
2000,20.00,5.784391,90.0,5.5
2000,20.00,5.928043,90.0,5.5
2000,20.00,7.680599,90.0,5.5
2000,20.00,8.475474,90.0,5.5
2000,20.00,9.708488,90.0,5.5
2000,20.00,10.89122,90.0,5.5
2000,20.00,12.29662,90.0,5.5
2000,20.00,12.07396,90.0,5.5
2000,20.00,12.90714,90.0,5.5
2000,20.00,6.311116,90.0,5.5
2000,20.00,6.256049,90.0,5.5
2000,20.00,8.259995,90.0,5.5
2000,20.00,10.56801,90.0,5.5
2000,20.00,12.55998,90.0,5.5
2000,20.00,13.19445,90.0,5.5
2000,20.00,11.74595,90.0,5.5
2000,20.00,12.73476,90.0,5.5
2000,20.00,13.86722,90.0,5.5
2000,20.00,12.39239,90.0,5.5
2000,20.00,12.19606,90.0,5.5
2000,20.00,11.69567,90.0,5.5
2000,20.00,11.17853,90.0,5.5
2000,20.00,11.73638,90.0,5.5
2000,20.00,13.14896,90.0,5.5
2000,20.00,10.85531,90.0,5.5
2000,20.00,9.241618,90.0,5.5
2000,20.00,9.404425,90.0,5.5
2000,20.00,8.506598,90.0,5.5
2000,20.00,8.813056,90.0,5.5
2000,20.00,9.390059,90.0,5.5
2000,20.00,9.514558,90.0,5.5
2000,20.00,8.978256,90.0,5.5
2000,20.00,8.544906,90.0,5.5
2000,20.00,3.462016,90.0,5.5
2000,20.00,8.042124,90.0,5.5
2000,20.00,4.493917,90.0,5.5
2000,20.00,7.685388,90.0,5.5
2000,20.00,7.532158,90.0,5.5
2000,20.00,7.94875,90.0,5.5
2000,20.00,8.291121,90.0,5.5
2000,20.00,8.090008,90.0,5.5
2000,20.00,8.010999,90.0,5.5
2000,20.00,7.728483,90.0,5.5
2000,20.00,7.955932,90.0,5.5
2000,20.00,7.905654,90.0,5.5
2000,20.00,7.745243,90.0,5.5
2000,20.00,7.821857,90.0,5.5
2000,20.00,6.86657,90.0,5.5
2000,20.00,7.000646,90.0,5.5
2000,20.00,5.889736,90.0,5.5
2000,20.00,5.231331,90.0,5.5
2000,20.00,5.825093,90.0,5.5
2000,20.00,7.539341,90.0,5.5
2000,20.00,9.241618,90.0,5.5
2000,20.00,11.64779,90.0,5.5
2000,20.00,14.87278,90.0,5.5
2000,20.00,11.74595,90.0,5.5
2000,20.00,10.86489,90.0,5.5
2000,20.00,10.52012,90.0,5.5
2000,20.00,11.55921,90.0,5.5
2000,20.00,10.55125,90.0,5.5
2000,20.00,10.03649,90.0,5.5
2000,20.00,8.820239,90.0,5.5
2000,20.00,10.24718,90.0,5.5
2000,20.00,9.576807,90.0,5.5
2000,20.00,8.734048,90.0,5.5
2000,20.00,9.129091,90.0,5.5
2000,20.00,9.11712,90.0,5.5
2000,20.00,10.24479,90.0,5.5
2000,20.00,7.285556,90.0,5.5
2000,20.00,8.300697,90.0,5.5
2000,20.00,4.88896,90.0,5.5
2000,20.00,7.690176,90.0,5.5
2000,20.00,7.175423,90.0,5.5
2000,20.00,7.94875,90.0,5.5
2000,20.00,7.455544,90.0,5.5
2000,20.00,7.967903,90.0,5.5
2000,20.00,7.730877,90.0,5.5
2000,20.00,8.573636,90.0,5.5
2000,20.00,8.018182,90.0,5.5
2000,20.00,8.286332,90.0,5.5
2000,20.00,7.445967,90.0,5.5
2000,20.00,8.001422,90.0,5.5
2000,20.00,7.682993,90.0,5.5
2000,20.00,6.907272,90.0,5.5
2000,20.00,6.208165,90.0,5.5
2000,20.00,5.990293,90.0,5.5
2000,20.00,5.482722,90.0,5.5
2000,20.00,4.932055,90.0,5.5
2000,20.00,7.067683,90.0,5.5
2000,20.00,7.220912,90.0,5.5
2000,20.00,7.860164,90.0,5.5
2000,20.00,11.83215,90.0,5.5
2000,20.00,14.80814,90.0,5.5
2000,20.00,12.95742,90.0,5.5
2000,20.00,11.48977,90.0,5.5
2000,20.00,14.39155,90.0,5.5
2000,20.00,11.07558,90.0,5.5
2000,20.00,11.90637,90.0,5.5
2000,20.00,13.01967,90.0,5.5
2000,20.00,13.60625,90.0,5.5
2000,20.00,12.69166,90.0,5.5
2000,20.00,12.41633,90.0,5.5
